contract,mode,status,evm-coverage,total_execs_done,bugs,bugtypes,wall clock time (h:)m:ss,crashes - Number of unique TX sequences,time,queue - Number of unique TX sequences,total_time,total_hangs,total_crashes,cumulative_execs_per_sec,average_execs_per_sec,hardcoded address,log
multi_man_complex_9,mode-2AT,success,92.1875,28829244,"[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d
[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d",1,20:55.43,1,1244,139,1244,0,2,23174,23174,1,<NO LOG>
multi_man_complex_9,mode-2AT,success,91.66666666666667,36534970,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,24:06.34,1,1434,220,1434,0,1,25477,25477,1,<NO LOG>
multi_man_complex_9,mode-2AT,success,91.14583333333334,27154096,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,20:48.99,1,1238,158,1238,0,1,21933,21933,1,<NO LOG>
multi_man_complex_9,mode-2AT,success,91.66666666666667,47465203,"[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d
[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d",1,25:22.53,1,1510,203,1510,0,2,31433,31433,1,<NO LOG>
multi_man_complex_9,mode-2AT,success,92.1875,30779012,"[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d
[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d",1,18:59.29,1,1129,145,1129,0,2,27262,27262,1,<NO LOG>
multi_simple_10,mode-2AT,success,86.66666666666666,3224817,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,1:58.04,1,109,64,109,0,1,29585,29585,1,<NO LOG>
multi_simple_10,mode-2AT,success,88.57142857142857,4568763,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,2:46.90,1,158,73,158,0,1,28916,28916,1,<NO LOG>
multi_simple_10,mode-2AT,success,87.61904761904762,3571184,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,2:05.02,1,116,71,116,0,1,30786,30786,1,<NO LOG>
multi_simple_10,mode-2AT,success,86.66666666666666,2671694,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,2:02.75,1,114,72,114,0,1,23435,23435,1,<NO LOG>
multi_simple_10,mode-2AT,success,83.80952380952381,2436497,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,1:23.87,1,75,55,75,0,1,32486,32486,1,<NO LOG>
multi_simple_10,mode-2AT,success,86.66666666666666,3270172,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,2:24.41,1,135,68,135,0,1,24223,24223,1,<NO LOG>
multi_simple_10,mode-2AT,success,86.66666666666666,3094262,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,2:16.61,1,128,75,128,0,1,24173,24173,1,<NO LOG>
multi_simple_10,mode-2AT,success,87.61904761904762,3228351,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,2:16.03,1,127,71,127,0,1,25420,25420,1,<NO LOG>
multi_simple_10,mode-2AT,success,87.61904761904762,3254639,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,2:23.53,1,134,74,134,0,1,24288,24288,1,<NO LOG>
multi_simple_10,mode-2AT,success,86.66666666666666,3368499,[BUG] controlled selfdestruct | selfdestruct to attacker 0xc04689c0c5d48cec7275152b3026b53f6f78d03d,1,2:05.07,1,116,63,116,0,1,29038,29038,1,<NO LOG>
