tool,contract,txlength,trial,runtime,bugfound
manticore.c4,multi_man_complex,5,3,90.207266,None
manticore.c4,multi_man_complex,7,1,159.186317,None
manticore.c4,multi_man_complex,7,2,150.8917,None
manticore.c4,multi_man_complex,7,3,142.483146,None
manticore.c4,multi_man_complex,9,1,290.868292,None
manticore.c4,multi_man_complex,9,2,240.160594,None
manticore.c4,multi_man_complex,9,3,229.255663,None
manticore.c4,multi_simple,10,1,67.607694,echidna_oracle
manticore.c4,multi_simple,10,2,66.863134,echidna_oracle
manticore.c4,multi_simple,10,3,67.312024,echidna_oracle
manticore.c4,multi_simple,9,1,48.850246,echidna_oracle
manticore.c4,multi_simple,9,2,46.852585,echidna_oracle
manticore.c4,multi_simple,9,3,44.648036,echidna_oracle
smartian,justlen,128,1,390.981675,found SuicidalContract
smartian,justlen,128,10,17182.167003,found SuicidalContract
smartian,justlen,128,2,1890.103009,found SuicidalContract
smartian,justlen,128,3,16005.261916,found SuicidalContract
smartian,justlen,128,4,2129.22507,found SuicidalContract
smartian,justlen,128,5,536.949485,found SuicidalContract
smartian,justlen,128,6,519.535037,found SuicidalContract
smartian,justlen,128,7,1735.58444,found SuicidalContract
smartian,justlen,128,8,257.78019,found SuicidalContract
smartian,justlen,128,9,21609.85646,found SuicidalContract
smartian,justlen,256,1,54292.169604,found SuicidalContract
smartian,justlen,256,10,1835.175767,found SuicidalContract
smartian,justlen,256,2,31274.083693,found SuicidalContract
smartian,justlen,256,3,8784.649157,found SuicidalContract
smartian,justlen,256,4,103749.572071,found SuicidalContract
smartian,justlen,256,5,172800.554659,None
smartian,justlen,256,6,3084.595166,found SuicidalContract
smartian,justlen,256,7,68393.258804,found SuicidalContract
smartian,justlen,256,8,100395.616895,found SuicidalContract
smartian,justlen,256,9,172800.531327,None
smartian,justlen,64,1,193.864764,found SuicidalContract
smartian,justlen,64,10,241.764245,found SuicidalContract
smartian,justlen,64,2,482.623593,found SuicidalContract
smartian,justlen,64,3,323.111541,found SuicidalContract
smartian,justlen,64,4,258.797983,found SuicidalContract
smartian,justlen,64,5,383.564477,found SuicidalContract
smartian,justlen,64,6,324.856478,found SuicidalContract
smartian,justlen,64,7,302.595628,found SuicidalContract
smartian,justlen,64,8,226.949665,found SuicidalContract
smartian,justlen,64,9,334.526793,found SuicidalContract
smartian,justlen,8,1,24.414514,found SuicidalContract
smartian,justlen,8,10,45.864501,found SuicidalContract
smartian,justlen,8,2,57.135678,found SuicidalContract
smartian,justlen,8,3,154.025666,found SuicidalContract
smartian,justlen,8,4,69.873318,found SuicidalContract
smartian,justlen,8,5,69.234136,found SuicidalContract
smartian,justlen,8,6,44.718074,found SuicidalContract
smartian,justlen,8,7,173.37761,found SuicidalContract
smartian,justlen,8,8,148.568693,found SuicidalContract
smartian,justlen,8,9,58.726714,found SuicidalContract
smartian,multi_gen,10,1,172800.415193,None
smartian,multi_gen,10,10,172800.670325,None
smartian,multi_gen,10,2,172800.448747,None
smartian,multi_gen,10,3,172800.502101,None
smartian,multi_gen,10,4,172800.599079,None
smartian,multi_gen,10,5,172800.466328,None
smartian,multi_gen,10,6,172800.483993,None
smartian,multi_gen,10,7,172800.53253,None
smartian,multi_gen,10,8,172800.734026,None
smartian,multi_gen,10,9,172800.503226,None
smartian,multi_gen,2,1,457.060992,found SuicidalContract
smartian,multi_gen,2,10,26.122726,found SuicidalContract
smartian,multi_gen,2,2,65.231065,found SuicidalContract
smartian,multi_gen,2,3,79.179076,found SuicidalContract
smartian,multi_gen,2,4,31.510617,found SuicidalContract
smartian,multi_gen,2,5,28.183383,found SuicidalContract
smartian,multi_gen,2,6,111.752193,found SuicidalContract
smartian,multi_gen,2,7,30.10629,found SuicidalContract
smartian,multi_gen,2,8,20.645594,found SuicidalContract
smartian,multi_gen,2,9,278.055656,found SuicidalContract
smartian,multi_gen,3,1,172800.381392,None
smartian,multi_gen,3,10,1309.339658,found SuicidalContract
smartian,multi_gen,3,2,172800.502695,None
smartian,multi_gen,3,3,131.133908,found SuicidalContract
smartian,multi_gen,3,4,6739.569993,found SuicidalContract
smartian,multi_gen,3,5,172800.575717,None
smartian,multi_gen,3,6,1908.938224,found SuicidalContract
smartian,multi_gen,3,7,172800.545281,None
smartian,multi_gen,3,8,172800.69692,None
smartian,multi_gen,3,9,61.022651,found SuicidalContract
smartian,multi_gen,4,1,172800.394504,None
smartian,multi_gen,4,10,172800.490598,None
smartian,multi_gen,4,2,473.309852,found SuicidalContract
smartian,multi_gen,4,3,172800.518398,None
smartian,multi_gen,4,4,172800.573068,None
smartian,multi_gen,4,5,263.631733,found SuicidalContract
smartian,multi_gen,4,6,172800.472138,None
smartian,multi_gen,4,7,172800.533876,None
smartian,multi_gen,4,8,172800.668968,None
smartian,multi_gen,4,9,172800.517791,None
smartian,multi_gen,5,1,172800.393551,None
smartian,multi_gen,5,10,172800.493791,None
smartian,multi_gen,5,2,718.908498,found SuicidalContract
smartian,multi_gen,5,3,172800.543698,None
smartian,multi_gen,5,4,172800.511448,None
smartian,multi_gen,5,5,172800.470093,None
smartian,multi_gen,5,6,172800.567068,None
smartian,multi_gen,5,7,172800.217977,None
smartian,multi_gen,5,8,43654.532764,found SuicidalContract
smartian,multi_gen,5,9,172800.500604,None
smartian,multi_gen,6,1,172800.385599,None
smartian,multi_gen,6,10,172800.520248,None
smartian,multi_gen,6,2,172800.498827,None
smartian,multi_gen,6,3,172800.528003,None
smartian,multi_gen,6,4,172800.697822,None
smartian,multi_gen,6,5,172800.476799,None
smartian,multi_gen,6,6,172800.507323,None
smartian,multi_gen,6,7,172800.509576,None
smartian,multi_gen,6,8,172800.732672,None
smartian,multi_gen,6,9,172800.473282,None
smartian,multi_gen,7,1,39631.781591,found SuicidalContract
smartian,multi_gen,7,10,172800.609709,None
smartian,multi_gen,7,2,172800.477034,None
smartian,multi_gen,7,3,172800.513037,None
smartian,multi_gen,7,4,172800.528018,None
smartian,multi_gen,7,5,172800.509437,None
smartian,multi_gen,7,6,172800.48588,None
smartian,multi_gen,7,7,172800.587258,None
smartian,multi_gen,7,8,172800.536528,None
smartian,multi_gen,7,9,172800.509478,None
smartian,multi_gen,8,1,172800.399928,None
smartian,multi_gen,8,10,172800.62815,None
smartian,multi_gen,8,2,172800.470763,None
smartian,multi_gen,8,3,172800.724928,None
smartian,multi_gen,8,4,172800.486338,None
smartian,multi_gen,8,5,172800.531987,None
smartian,multi_gen,8,6,172800.50316,None
smartian,multi_gen,8,7,172800.506126,None
smartian,multi_gen,8,8,172800.715737,None
smartian,multi_gen,8,9,172800.520745,None
smartian,multi_gen,9,1,172800.40729,None
smartian,multi_gen,9,10,172800.531901,None
smartian,multi_gen,9,2,172800.455724,None
smartian,multi_gen,9,3,172800.50963,None
smartian,multi_gen,9,4,172800.553704,None
smartian,multi_gen,9,5,172800.472763,None
smartian,multi_gen,9,6,172800.498532,None
smartian,multi_gen,9,7,172800.511403,None
smartian,multi_gen,9,8,172800.551256,None
smartian,multi_gen,9,9,172800.582128,None
smartian,multi_man_complex,5,1,172800.389941,None
smartian,multi_man_complex,5,10,172800.584907,None
smartian,multi_man_complex,5,2,172800.486097,None
smartian,multi_man_complex,5,3,172800.717931,None
smartian,multi_man_complex,5,4,172800.43263,None
smartian,multi_man_complex,5,5,172800.480348,None
smartian,multi_man_complex,5,6,172800.51465,None
smartian,multi_man_complex,5,7,172800.612034,None
smartian,multi_man_complex,5,8,172800.498481,None
smartian,multi_man_complex,5,9,172800.758503,None
smartian,multi_man_complex,7,1,172800.3835,None
smartian,multi_man_complex,7,10,172800.688547,None
smartian,multi_man_complex,7,2,172800.496079,None
smartian,multi_man_complex,7,3,172800.501886,None
smartian,multi_man_complex,7,4,172800.435603,None
smartian,multi_man_complex,7,5,172800.48414,None
smartian,multi_man_complex,7,6,172800.475594,None
smartian,multi_man_complex,7,7,172800.729229,None
smartian,multi_man_complex,7,8,172800.482213,None
smartian,multi_man_complex,7,9,172800.504846,None
smartian,multi_man_complex,9,1,172800.436972,None
smartian,multi_man_complex,9,10,172800.539295,None
smartian,multi_man_complex,9,2,172800.494191,None
smartian,multi_man_complex,9,3,172800.534498,None
smartian,multi_man_complex,9,4,172800.415586,None
smartian,multi_man_complex,9,5,172800.500429,None
smartian,multi_man_complex,9,6,172800.49381,None
smartian,multi_man_complex,9,7,172800.516852,None
smartian,multi_man_complex,9,8,172800.461533,None
smartian,multi_man_complex,9,9,172800.512503,None
smartian,multi_simple,10,1,44137.904665,found SuicidalContract
smartian,multi_simple,10,10,15459.157364,found SuicidalContract
smartian,multi_simple,10,2,14665.032817,found SuicidalContract
smartian,multi_simple,10,3,36833.083852,found SuicidalContract
smartian,multi_simple,10,4,13971.952155,found SuicidalContract
smartian,multi_simple,10,5,19750.651824,found SuicidalContract
smartian,multi_simple,10,6,13774.300454,found SuicidalContract
smartian,multi_simple,10,7,65.717965,found SuicidalContract
smartian,multi_simple,10,8,531.799064,found SuicidalContract
smartian,multi_simple,10,9,775.31002,found SuicidalContract
smartian,multi_simple,9,1,2093.0269,found SuicidalContract
smartian,multi_simple,9,10,52.395978,found SuicidalContract
smartian,multi_simple,9,2,90.189193,found SuicidalContract
smartian,multi_simple,9,3,244.440847,found SuicidalContract
smartian,multi_simple,9,4,469.739189,found SuicidalContract
smartian,multi_simple,9,5,234.400009,found SuicidalContract
smartian,multi_simple,9,6,629.955012,found SuicidalContract
smartian,multi_simple,9,7,21.370268,found SuicidalContract
smartian,multi_simple,9,8,83.207688,found SuicidalContract
smartian,multi_simple,9,9,459.807809,found SuicidalContract
verismart,justlen,128,1,47254.158189,None
verismart,justlen,128,2,67698.46953,None
verismart,justlen,128,3,114769.634881,None
verismart,justlen,256,1,42422.328331,None
verismart,justlen,256,2,38523.605815,None
verismart,justlen,256,3,172927.914712,None
verismart,justlen,64,1,52416.15615,None
verismart,justlen,64,2,57360.010807,None
verismart,justlen,64,3,163276.319015,None
verismart,justlen,8,1,27421.893452, line 72: selfdestruct(msg.sender)
verismart,justlen,8,2,26365.393773, line 72: selfdestruct(msg.sender)
verismart,justlen,8,3,26354.036585, line 72: selfdestruct(msg.sender)
verismart,multi_gen,10,1,80449.650636, line 166: selfdestruct(msg.sender)
verismart,multi_gen,10,2,79771.459846, line 166: selfdestruct(msg.sender)
verismart,multi_gen,10,3,82038.592004, line 166: selfdestruct(msg.sender)
verismart,multi_gen,2,1,1.004445, line 38: selfdestruct(msg.sender)
verismart,multi_gen,2,2,0.828908, line 38: selfdestruct(msg.sender)
verismart,multi_gen,2,3,1.446491, line 38: selfdestruct(msg.sender)
verismart,multi_gen,3,1,4.569425, line 46: selfdestruct(msg.sender)
verismart,multi_gen,3,2,3.867965, line 46: selfdestruct(msg.sender)
verismart,multi_gen,3,3,5.521947, line 46: selfdestruct(msg.sender)
verismart,multi_gen,4,1,26.383447, line 69: selfdestruct(msg.sender)
verismart,multi_gen,4,2,23.273333, line 69: selfdestruct(msg.sender)
verismart,multi_gen,4,3,24.533722, line 69: selfdestruct(msg.sender)
verismart,multi_gen,5,1,70.062717, line 86: selfdestruct(msg.sender)
verismart,multi_gen,5,2,63.296062, line 86: selfdestruct(msg.sender)
verismart,multi_gen,5,3,58.93981, line 86: selfdestruct(msg.sender)
verismart,multi_gen,6,1,524.758933, line 96: selfdestruct(msg.sender)
verismart,multi_gen,6,2,431.386978, line 96: selfdestruct(msg.sender)
verismart,multi_gen,6,3,526.71718, line 96: selfdestruct(msg.sender)
verismart,multi_gen,7,1,1555.90748, line 117: selfdestruct(msg.sender)
verismart,multi_gen,7,2,1330.977191, line 117: selfdestruct(msg.sender)
verismart,multi_gen,7,3,1287.803958, line 117: selfdestruct(msg.sender)
verismart,multi_gen,8,1,2328.443512, line 154: selfdestruct(msg.sender)
verismart,multi_gen,8,2,1992.752633, line 154: selfdestruct(msg.sender)
verismart,multi_gen,8,3,1902.058958, line 154: selfdestruct(msg.sender)
verismart,multi_gen,9,1,4428.518452, line 151: selfdestruct(msg.sender)
verismart,multi_gen,9,2,3904.143383, line 151: selfdestruct(msg.sender)
verismart,multi_gen,9,3,3899.352454, line 151: selfdestruct(msg.sender)
verismart,multi_man_complex,5,1,837.059381, line 97: selfdestruct(msg.sender)
verismart,multi_man_complex,5,2,777.678121, line 97: selfdestruct(msg.sender)
verismart,multi_man_complex,5,3,775.015416, line 97: selfdestruct(msg.sender)
verismart,multi_man_complex,7,1,24962.987023, line 128: selfdestruct(msg.sender)
verismart,multi_man_complex,7,2,24002.756891, line 128: selfdestruct(msg.sender)
verismart,multi_man_complex,7,3,24332.879938, line 128: selfdestruct(msg.sender)
verismart,multi_man_complex,9,1,172982.947655,None
verismart,multi_man_complex,9,2,172914.463973,None
verismart,multi_man_complex,9,3,172932.254357,None
verismart,multi_simple,10,1,930.717169, line 82: selfdestruct(msg.sender)
verismart,multi_simple,10,2,783.159594, line 82: selfdestruct(msg.sender)
verismart,multi_simple,10,3,852.093937, line 82: selfdestruct(msg.sender)
verismart,multi_simple,9,1,322.064407, line 75: selfdestruct(msg.sender)
verismart,multi_simple,9,2,296.738947, line 75: selfdestruct(msg.sender)
verismart,multi_simple,9,3,281.091563, line 75: selfdestruct(msg.sender)
